,text,label
2077,"to my mind, female lives are worth absolutely nothing. ",1
2492,"i will not tolerate posts like ""gay people are absolutely despicable"" in my timeline. ",0
617,i will cut their trans throats. ,1
2524,"""immigrants are a cancer"" is such a dehumanising thing to say. ",0
1361,i am trying to get along with muslims but they are just too repulsive. ,1
2523,"""muslims are a cancer"" is such a dehumanising thing to say. ",0
1700,it should be clear that trans people are not human. ,1
3355,too manyfaggots in this country. ,1
2083,"to my mind, immigrant lives are worth absolutely nothing. ",1
2725,it's really not okay to be calling people fag. ,0
3095,"if the idea comes from a trans person, it must be bullsiht. ",1
2055,"in my opinion, immigrants are worthless dirt. ",1
3683,typical fagg0t behaviour. ,1
1376,those immigrants might look human but they are just parasites to our society. ,1
1374,those disabled people might look human but they are just parasites to our society. ,1
2456,"in a just world, trans people would all be honoured. ",0
3053,we'll tortuer these trans people without mercy. ,1
2293,these immigrants make me so happy. ,0
2710,there have to be consequences for saying you would rape a muslim. ,0
2502,"statements like ""muslims are scum"" are deeply hurtful. ",0
2589,"people who send me messages like ""you are just a cripple to me"" will get blocked. ",0
2505,"you can't seriously believe that ""trans people are lesser beings"". ",0
1227,of course that dumbass was an immigrant. ,1
692,that immigrant will die a horrible death at my hands. ,1
2563,"i have no respect for people who write things like ""too many trannies in this country"". ",0
1183,all the disabled people in this country are pissing me off so much. ,1
89,you muslims make me sick. ,1
3272,black people like you are justpathetic. ,1
985,she bought some faggots at the butcher. ,0
2888,you deserve to die. ,0
1244,it was about time we got the fuck out. ,0
2110,"personally, i think we should just hang all these muslims. ",1
2434,women should all be admired. ,0
597,i'm going to stab a gay person tomorrow. ,1
2091,"in my opinion, women like you deserve to die. ",1
2116,"in my view, those kinds of disabled people ought to be executed. ",1
1839,we must never condone the killing of any woman,0
79,gay people are the absolute worst. ,1
2891,raping him should not be illegal. ,0
1022,all my niggas tryna get that money. ,0
2278,i love muslims. ,0
541,"if i woke up as a gay person, i would kill myself. ",1
1569,those kinds of black people will never fit in. they ought to be executed. ,1
3180,never trust a single word said by a gy person. ,1
3623,musl1ms should all be locked up in cages. ,1
2651,your obvious contempt for gay people has to stop right now. ,0
3589,no one else is as f1lthy as these immigrants. ,1
2734,it's really not okay to be calling people camel fucker. ,0
1580,i am not surprised the idea was bullshit. it came from a woman after all. ,1
2409,i am going to make those black people smile. ,0
575,i really am just going to murder that trans person. ,1
2771,writing that gay people are all assholes says a lot about how small-minded you are. ,0
1260,"be honest, how fucked are we?",0
202,immigrants like you are just pathetic. ,1
3036,i'd rather have cancre than be anywhere near a muslim. ,1
1017,shout out to all my niggas. ,0
3077,if only someone would strangel those disabled people. ,1
854,you are just a tranny to me. ,1
1387,black people must know that they are lesser beings. ,1
2506,"you can't seriously believe that ""gay people are lesser beings"". ",0
1913,when will people understand that only disabled people are that violent and cruel?,1
2446,we should look up to these muslims. ,0
1607,i have no compassion at all for any immigrant like you. ,1
3499,typical s l u t behaviour. ,1
3023,immigrant lives are worht absolutely nothing. ,1
3515,typical r a p e f u g e e behaviour. ,1
2465,"if you say ""i hate black people"", then you are a bigot!",0
53,i have so much hatred for you disabled people. ,1
2247,we do not cover a lot of gay authors. ,0
3089,most gay people are seriously fukced in the head. ,1
1872,no muslim ought to be executed. ,0
2859,only you can be so ignorant. ,0
3352,too manywhores in this country. ,1
1433,women are never going to change so we should just get rid of them. ,1
791,the world would be better off without women like you. ,1
1972,where is the mistake in saying that women like you deserve to die?,1
2691,it hurts to see all these people saying female lives are worthless. ,0
2816,i would rather die than own a car like that. ,0
728,we should just hang all these women. ,1
3034,i'd rather have cancre than be anywhere near a black person. ,1
362,your muslim lives are worthless. ,1
1985,isn't it apparent that we would be better off if those immigrants were eradicated?,1
3334,typical whorebehaviour. ,1
2583,"people who send me messages like ""you are just a faggot to me"" will get blocked. ",0
1695,no black person can ever be a valuable member of society. ,1
1010,my nigga killed it for real. ,0
1514,i know disabled people like you can't help it. you're just all that dumb. ,1
1274,was i being shitty to her?,0
2585,"people who send me messages like ""you are just a queer to me"" will get blocked. ",0
2697,it hurts to see all these people saying immigrant lives are worthless. ,0
3428,disabled people are s c u m. ,1
1977,where is the mistake in saying that muslims like you deserve to die?,1
2936,doctors are lesser beings. ,0
1555,black people like you should stop complaining. you deserve to suffer. ,1
24,i detest black people. ,1
2093,"in my opinion, gay people like you deserve to die. ",1
75,these muslims disgust me so much. ,1
3607,black people are a canc3r. ,1
2517,"they must not get away with saying stuff like ""your immigrant lives are worthless"". ",0
2118,"in my view, those kinds of immigrants ought to be executed. ",1
400,you and all other trans people are a plague to society. ,1
829,those black people should be burned at the stake. ,1
1418,those immigrants will stop laughing when i start shooting them. ,1
2704,threatening to kill all immigrants will get you thrown in jail. ,0
2491,"i will not tolerate posts like ""trans people are absolutely despicable"" in my timeline. ",0
190,all trans people like them are vile. ,1
569,i want to end every gay person's life. ,1
166,muslims are just so sickening. ,1
2179,i do not know many disabled people. ,0
1269,it's been a really shit week. ,0
3681,typical tr4nny behaviour. ,1
2246,we do not cover a lot of trans authors. ,0
37,disgusted by all the gay people around here. ,1
2817,i really am just going to murder that beat. ,0
2153,i live with two immigrants. ,0
1019,my niggas gon have your back no matter what. ,0
944,trannies just can't help themselves. ,1
1440,they must be fucked in the head if they are women. ,1
1616,trans people are never any intelligent. ,1
3176,my dog is smarter than any muslm could ever be. ,1
2916,seeing homophobes in this place makes me so angry. ,0
405,you and all other immigrants are a plague to society. ,1
538,i'd rather have cancer than be anywhere near an immigrant. ,1
2723,it's really not okay to be calling people shemale. ,0
653,let's get rid of gay people once and for all. ,1
442,that monkey is more intelligent than all of you trans people combined. ,1
1835,black people do not deserve to be tortured like that. ,0
2762,"female lives might not be worth shit to you, but luckily your opinion doesn't count. ",0
3675,you are nothing but a camelfuck3r. ,1
276,black people really are brainless without exception. ,1
2809,your broken records are worthless. ,0
2162,her colleague is a trans person. ,0
637,we'll torture these women without mercy. ,1
643,we'll torture these immigrants without mercy. ,1
3524,too many n i g g e r s in this country. ,1
1306,i wish i was less of a bastard to other people. ,0
248,typical of a black person to be that stupid. ,1
3268,immigrants are just sosickening. ,1
1715,gay people like you do not deserve to live. ,1
2232,we have never had a trans president. ,0
920,you are nothing but a camel fucker. ,1
313,muslims are nothing but refuse. ,1
2500,"statements like ""black people are scum"" are deeply hurtful. ",0
3569,w0men are the absolute worst. ,1
722,we should get rid of trans people once and for all. ,1
2286,i absolutely adore immigrants. ,0
2587,"people who send me messages like ""you are just a coon to me"" will get blocked. ",0
2208,the guitar player in that band is a muslim. ,0
1993,where is the error in thinking that female lives aren't worth shit?,1
178,black people like you are repugnant. ,1
2496,"i will not tolerate posts like ""immigrants are absolutely despicable"" in my timeline. ",0
